user_idx,recourse,cost,elicitation,length,mixture_class,model_score,seed
0,1,160.20799815128794,0,3,5,0.12771612063505924,2026.0
1,1,37.523583242238644,0,2,5,0.0,2026.0
2,1,36.59893835851007,0,2,5,0.0,2026.0
3,1,22.402859859465607,0,2,3,0.0,2026.0
4,1,36.38840332297099,0,3,4,0.04791057248652128,2026.0
5,1,36.44890157093087,0,2,5,0.0,2026.0
6,1,144.77832836817873,0,2,0,0.0,2026.0
7,1,281.971981644113,0,3,0,0.0,2026.0
8,1,2.0,0,2,4,0.0,2026.0
9,0,142.96693052778707,0,2,5,0.0,2026.0
10,1,43.368118563063504,0,3,4,0.04791057248652128,2026.0
11,1,33.964930691595725,0,2,5,0.0,2026.0
12,1,277.65541548813627,0,3,0,0.0,2026.0
13,1,79.77090803048112,0,2,2,0.0,2026.0
14,1,2.0,0,2,4,0.0,2026.0
15,1,58.35456740515839,0,1,1,0.48046951251134107,2026.0
16,1,58.54375250834902,0,2,1,0.22802339143911762,2026.0
17,1,131.12610822063664,0,3,4,0.10375275216001625,2026.0
18,1,22.82693060541833,0,2,3,0.0,2026.0
19,1,506.56742354040983,0,5,2,0.0,2026.0
20,1,157.27651859765746,0,5,5,0.21199528513145244,2026.0
21,0,701.3136580023164,0,3,1,0.16661790095117437,2026.0
22,1,22.879609362226475,0,2,3,0.13731738787810557,2026.0
23,1,35.38782883668365,0,3,5,0.0,2026.0
24,0,158.49968287915996,0,2,5,0.14138301002469766,2026.0
25,1,52.398173245237686,0,2,5,0.12771612063505924,2026.0
26,1,591.4751385976374,0,4,3,0.4101152961354694,2026.0
27,1,144.68619893443193,0,2,0,0.03706146047509851,2026.0
28,0,595.668565193981,0,2,1,0.0,2026.0
29,1,143.64085590192892,0,4,0,0.4101152961354694,2026.0
30,1,60.02777507597453,0,2,1,0.12771612063505924,2026.0
31,1,473.38251628998336,0,3,5,0.4422693674763995,2026.0
32,1,17.971395741227237,0,2,3,0.0,2026.0
33,1,21.445348616734904,0,2,0,0.0,2026.0
34,1,554.4153785739079,0,2,1,0.4282637318118902,2026.0
35,1,142.49346916608266,0,5,0,0.16661790095117437,2026.0
36,1,79.16551109642863,0,2,2,0.0,2026.0
37,1,325.74422603114243,0,4,3,0.0,2026.0
38,1,47.8801026558683,0,3,4,0.04791057248652128,2026.0
39,1,35.27090238970219,0,2,5,0.0,2026.0
40,1,2.0,0,2,2,0.4235159004308964,2026.0
41,1,36.659790178402844,0,2,5,0.0,2026.0
42,1,252.3416903650757,0,4,4,0.4422693674763995,2026.0
43,1,36.2718648391166,0,3,5,0.21199528513145244,2026.0
44,1,21.299291939148773,0,2,3,0.0,2026.0
45,1,22.957494733028298,0,2,3,0.04791057248652128,2026.0
46,1,319.4016534736361,0,5,0,0.0,2026.0
47,1,319.75004541034906,0,3,0,0.04791057248652128,2026.0
48,1,39.785884345109,0,3,3,0.0,2026.0
49,1,434.2506055734856,0,3,2,0.0,2026.0
50,1,143.99019063029226,0,3,0,0.12771612063505924,2026.0
51,0,80.4028594805989,0,2,2,0.0,2026.0
52,0,130.74926882804002,0,3,5,0.4422693674763995,2026.0
53,1,143.630498821407,0,2,0,0.0,2026.0
54,0,414.6426559348846,0,3,2,0.0,2026.0
55,1,282.9990269857165,0,3,0,0.0,2026.0
56,1,81.04151525736332,0,2,2,0.22802339143911762,2026.0
57,1,421.80406735297686,0,3,2,0.12771612063505924,2026.0
58,1,357.3846626467399,0,3,2,0.4422693674763995,2026.0
59,1,194.99383800492964,0,3,4,0.2612958507728307,2026.0
60,1,267.9426592804643,0,4,1,0.04291382053974471,2026.0
61,1,35.01362443014063,0,3,5,0.04791057248652128,2026.0
