user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score
0,True,380.67801319313384,1.0,3,3,0.061734702
1,False,1.0,1.0,1,5,0.006996702
2,True,532.2843619118919,1.0,2,1,0.041436374
3,True,182.90944484949318,1.0,2,0,0.21092544
4,False,1.0,1.0,1,5,0.009638339
5,False,1.0,1.0,1,1,0.004292384
6,True,87.00960586101911,1.0,2,2,0.082225494
7,False,1.0,1.0,1,0,0.0064199036
8,True,23.323498705748072,1.0,2,3,0.24207428
9,True,73.23121836153479,1.0,2,2,0.33767313
10,True,127.4498756126189,1.0,4,5,0.023005288
11,True,22.90304811304318,1.0,2,3,0.47324157
12,True,374.35750881624733,1.0,3,3,0.063873425
13,True,3.0,1.0,3,0,0.054225452
14,True,306.6676112253828,1.0,3,3,0.033383377
15,False,1.0,1.0,1,2,0.018064916
16,True,181.5113062661502,1.0,3,0,0.15839523
17,True,46.219928510723676,1.0,2,5,0.09527259
18,True,3.0,1.0,3,0,0.103498355
19,False,1.0,1.0,1,2,0.01841393
20,True,22.293968633941056,1.0,2,3,0.4447789
21,True,84.53324894902133,1.0,2,2,0.10148265
22,True,589.6539057150883,1.0,3,5,0.0066964943
23,True,138.7056895763095,1.0,3,5,0.035059556
24,False,1.0,1.0,1,4,0.007793944
25,True,2.0,1.0,2,0,0.0149719175
26,False,1.0,1.0,1,4,0.0046485616
27,True,424.7970753458683,1.0,3,2,0.032917935
28,True,48.571646006802425,1.0,2,5,0.2567255
29,True,218.03288780959787,1.0,3,5,0.0750373
30,True,86.24078930208606,1.0,2,2,0.07948916
31,False,1.0,1.0,1,1,0.006694893
32,False,1.0,1.0,1,5,0.0051796883
33,True,80.41439279653851,1.0,2,2,0.3974473
34,True,5.01371069098823,1.0,2,3,0.310784
35,True,293.93345460981936,1.0,4,4,0.028166063
36,False,1.0,1.0,1,5,0.0086810645
37,True,147.63840445692438,1.0,4,3,0.06866058
38,True,51.79436587003985,1.0,2,5,0.19918995
39,True,2.0,1.0,2,4,0.2355527
40,True,170.09214622133698,1.0,2,0,0.19023547
41,True,92.34658776962875,1.0,2,2,0.04266805
42,True,677.8003933062623,1.0,3,1,0.010824196
43,False,1.0,1.0,1,1,0.0046846676
44,False,1.0,1.0,1,3,0.008164631
45,True,50.51807339604162,1.0,3,3,0.08094313
46,True,40.330583696359746,1.0,2,3,0.14210483
47,True,54.87246639903898,1.0,3,5,0.03727297
48,True,360.45544187807013,1.0,2,2,0.056203596
49,True,46.77275391480706,1.0,2,5,0.10220139
50,True,182.71661081668083,1.0,3,0,0.03566593
51,True,2.0,1.0,2,4,0.08862677
52,True,103.47179863266783,1.0,3,4,0.019707277
53,True,2.0,1.0,2,4,0.06428614
54,True,169.0694589467272,1.0,2,0,0.111015804
55,False,1.0,1.0,1,2,0.011900469
56,True,609.4635813651925,1.0,3,1,0.022376139
57,True,582.0674084562319,1.0,3,5,0.014369525
58,True,170.43306810796352,1.0,2,0,0.12789397
59,True,21.152907390536157,1.0,2,3,0.22702627
60,False,1.0,1.0,1,5,0.0073071
61,True,171.18444724453963,1.0,2,0,0.08510523
62,True,142.38130244533437,1.0,2,0,0.21616723
63,True,45.034824733237734,1.0,2,5,0.07168124
64,True,46.72906205748803,1.0,2,5,0.20332262
65,True,3.0,1.0,3,0,0.045945294
66,True,85.83872307291266,1.0,2,2,0.20921768
67,True,141.7879718443479,1.0,2,5,0.21743783
68,True,357.4802883620351,1.0,3,3,0.052846212
69,True,63.54578883626064,1.0,2,1,0.48622486
70,False,1.0,1.0,1,3,0.004763487
71,True,308.68902451284066,1.0,4,0,0.07105434
72,True,3.86772269169761,1.0,2,3,0.33566034
73,True,111.91569252949975,1.0,3,4,0.008582012
74,True,56.14117599127712,1.0,2,1,0.08032608
75,True,55.27569902869098,1.0,2,1,0.17159238
76,True,109.7527137176329,1.0,3,4,0.07976521
77,True,86.69938710056515,1.0,2,2,0.09052265
78,True,30.222814344894182,1.0,2,1,0.418965
