user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score
0,0.0,1.0,True,1,5,0.1715309
1,0.0,1.0,True,1,5,0.10756233
2,0.0,1.0,True,1,2,0.04125648
3,1.0,252.9664411125692,True,5,1,0.1387967
4,1.0,502.31940373221937,True,8,3,0.056782506
5,1.0,272.54675824222306,True,7,4,0.1688107
6,0.0,1.0,True,1,3,0.13363743
7,0.0,1.0,True,1,1,0.10413679
8,0.0,1.0,True,1,1,0.038306
9,0.0,1.0,True,1,4,0.029736254
10,0.0,1.0,True,1,1,0.04441271
11,0.0,1.0,True,1,5,0.15758882
12,0.0,1.0,True,1,0,0.01726184
13,0.0,1.0,True,1,0,0.05988306
14,1.0,741.6881859855627,False,9,0,0.11171148
15,1.0,316.9482982500417,True,8,2,0.08542881
16,1.0,503.4890005858904,False,7,3,0.055817436
17,1.0,524.7333883596447,False,8,4,0.0433057
18,0.0,1.0,True,1,2,0.097436845
19,0.0,1.0,True,1,5,0.052044693
20,0.0,1.0,True,1,5,0.099595815
21,0.0,1.0,True,1,1,0.032427475
22,0.0,1.0,True,1,2,0.014490296
23,0.0,1.0,True,1,2,0.033596642
24,0.0,1.0,True,1,1,0.024354324
25,0.0,1.0,True,1,1,0.17935656
26,0.0,1.0,True,1,4,0.049359225
27,1.0,253.81703449623632,True,6,3,0.03236979
28,1.0,254.1951015647403,True,6,4,0.045118753
29,0.0,1.0,True,1,1,0.087735854
30,0.0,1.0,True,1,1,3.6632343e-06
31,0.0,1.0,True,1,2,0.18246707
32,0.0,1.0,True,1,2,0.024228636
33,0.0,1.0,True,1,2,0.17272238
34,0.0,1.0,True,1,3,0.06541541
35,1.0,318.06805563655485,True,7,3,0.060269065
36,1.0,773.673239400204,False,7,0,0.05361135
37,0.0,1.0,True,1,4,0.1350747
38,1.0,166.26732584188795,True,8,2,0.09687487
39,0.0,1.0,True,1,1,3.5330493e-06
40,0.0,1.0,True,1,2,0.022637006
41,1.0,597.8746311983564,True,8,4,0.08996412
42,0.0,1.0,True,1,0,0.100202695
43,0.0,1.0,True,1,1,0.06835926
44,0.0,1.0,True,1,0,0.113389626
45,0.0,1.0,True,1,5,0.03247336
46,0.0,1.0,True,1,2,0.18949221
47,0.0,1.0,True,1,5,0.09466532
48,0.0,1.0,True,1,4,0.14692584
49,0.0,1.0,True,1,1,0.13996758
50,0.0,1.0,True,1,3,0.021586472
51,1.0,385.52701567849783,False,9,1,0.04860466
52,0.0,1.0,True,1,1,0.11685561
53,0.0,1.0,True,1,0,0.17630209
54,0.0,1.0,True,1,5,0.053863663
55,0.0,1.0,True,1,2,0.025131345
56,0.0,1.0,True,1,2,0.046182767
57,1.0,692.1077293239532,True,8,0,0.043071944
58,0.0,1.0,True,1,4,0.06259036
59,0.0,1.0,True,1,4,0.17829613
60,0.0,1.0,True,1,1,0.18033126
61,0.0,1.0,True,1,5,0.023801235
62,0.0,1.0,True,1,3,0.02977738
63,0.0,1.0,True,1,2,0.03507945
64,0.0,1.0,True,1,5,0.16028927
