user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score
0,True,74.73725024733388,1.0,2,1,0.3857383
1,False,297.8101871515295,1.0,6,2,0.0239328
2,False,141.5623913658536,1.0,4,2,0.049519088
3,True,14.983254248271361,1.0,2,2,0.4327502
4,True,2.0,1.0,2,0,0.4643885
5,False,347.57226965587535,1.0,3,1,0.03668483
6,True,131.73294907399102,1.0,3,2,0.17877616
7,False,325.96100658186054,1.0,5,2,0.044702757
8,False,310.86493183719085,1.0,6,4,0.03511378
9,True,333.16748132881514,1.0,4,5,0.14871448
10,False,23.183112968648665,1.0,2,2,0.2394949
11,False,175.1347443915891,1.0,3,1,0.16759492
12,True,53.065061832927555,1.0,2,3,0.24520265
13,True,80.0462456226463,1.0,2,1,0.43327287
14,True,18.933737664333606,1.0,2,2,0.3940122
15,True,86.7692579342753,1.0,2,1,0.34926435
16,True,124.34098779224989,1.0,4,0,0.25739104
17,True,66.41666765776552,1.0,3,0,0.3543382
18,True,86.70632001497503,1.0,2,1,0.30093366
19,True,77.91653065692245,1.0,2,1,0.49063075
20,True,52.674922954161175,1.0,2,3,0.28910875
21,False,521.2953995775526,1.0,6,4,0.0188171
22,True,52.014915566459024,1.0,2,3,0.4745598
23,True,52.530504757548684,1.0,2,3,0.34494603
24,False,346.66970140701767,1.0,5,2,0.04946799
25,True,2.0,1.0,2,5,0.29447344
26,True,122.80884313582533,1.0,4,2,0.20475033
27,True,83.31273747042681,1.0,2,1,0.4914808
28,False,246.76132274556414,1.0,3,0,0.048109863
29,False,222.52803296484112,1.0,4,1,0.21263334
30,False,150.7511159377658,1.0,4,2,0.046669934
31,True,93.954750712849,1.0,2,1,0.48107183
32,True,73.17079618996779,1.0,2,1,0.33016673
33,False,298.2273055819102,1.0,4,4,0.0064393105
34,True,111.28260438383606,1.0,3,4,0.4027062
35,True,64.6785950429905,1.0,2,0,0.2493858
36,True,131.875513110334,1.0,3,2,0.32143915
37,True,90.80995514411003,1.0,2,1,0.34939316
38,False,151.96143846226255,1.0,4,2,0.07693378
39,True,21.522680107484263,1.0,2,2,0.4084203
40,True,324.4906314337999,1.0,5,1,0.22188097
41,True,54.499480640235305,1.0,2,3,0.295612
42,False,67.5350287078516,1.0,2,1,0.23462406
43,True,63.875037769617606,1.0,2,0,0.48145947
44,True,72.58067246353085,1.0,2,0,0.40478393
45,True,164.42231670527823,1.0,3,1,0.17618755
46,False,68.02781977718183,1.0,2,0,0.043071944
47,True,20.69426779518295,1.0,2,2,0.38167724
48,True,80.78214196253434,1.0,2,1,0.36198467
49,True,116.26749887537886,1.0,4,4,0.48905358
50,False,187.68821301852887,1.0,5,0,0.049015105
51,False,89.98425351163374,1.0,2,1,0.18548664
52,True,65.41615610181793,1.0,2,0,0.4972229
53,True,56.90767696503228,1.0,2,3,0.3848706
54,True,159.63415251655175,1.0,4,2,0.20515515
55,True,115.83143698702987,1.0,2,1,0.48585224
56,True,70.05312102749275,1.0,2,1,0.41742784
57,True,20.00741409203077,1.0,2,2,0.46233758
58,False,54.46175141878934,1.0,2,3,0.2231022
59,True,80.58121899092048,1.0,2,1,0.4533764
60,False,64.61343961065755,1.0,3,0,0.16631508
61,False,123.46174554032176,1.0,2,4,0.1967903
62,True,129.4997438320231,1.0,2,4,0.39806172
63,True,122.39136647794795,1.0,2,4,0.40125299
