user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score
0,False,595.1272309576904,1.0,3,1,0.0006690775
1,False,346.60868452094905,1.0,2,2,0.009398231
2,False,550.6330599729648,1.0,2,1,0.0057883305
3,True,622.3843449839017,1.0,3,1,0.009315398
4,True,413.85885867453607,1.0,3,2,0.006296907
5,True,437.6067574671393,1.0,3,2,0.014292444
6,True,320.86622486703567,1.0,3,3,0.008921948
7,True,591.3563263476092,1.0,3,1,0.0059779524
8,True,448.2840418142357,1.0,6,4,0.0046031377
9,True,170.52315544891786,1.0,3,0,0.011132423
10,True,701.3079308948152,1.0,6,3,0.013270621
11,False,2.0,1.0,2,0,0.014188824
12,True,691.070898267966,1.0,6,3,0.0024601102
13,False,333.44444120622086,1.0,2,2,0.0066277916
14,False,540.5200288526437,1.0,2,1,0.010049545
15,True,316.08753670671115,1.0,3,3,0.004338918
16,True,406.64509606206184,1.0,3,2,0.006673674
17,False,548.3542627924094,1.0,2,1,0.014581653
18,True,170.17170787425914,1.0,3,0,0.008921948
19,True,36.10068034974272,1.0,3,4,0.012085978
20,True,349.4414094576514,1.0,3,3,0.0067663593
21,True,588.766552151348,1.0,3,1,0.00856428
22,True,314.1930170606335,1.0,5,0,0.010595009
23,True,487.758604754471,1.0,6,0,0.012833659
24,True,171.85171061854118,1.0,3,0,0.008158274
25,True,48.36983888870523,1.0,3,4,0.009709298
26,False,31.607075584739576,1.0,2,4,0.0013075715
27,True,318.960738814976,1.0,3,3,0.0029451544
28,True,329.3872282565095,1.0,3,3,0.015731439
29,True,168.5065118886519,1.0,3,0,0.0068084504
30,True,794.0582393614297,1.0,6,2,0.0020622823
31,False,283.9462470373629,1.0,2,3,0.009136501
32,True,456.79876804106226,1.0,6,4,0.0072428673
33,False,331.26317580052216,1.0,2,2,0.00564713
34,False,340.0531882156806,1.0,4,4,0.010428505
35,True,863.0191727285057,1.0,6,1,0.007201404
36,True,417.0339390149476,1.0,3,2,0.0066320337
37,True,306.9578420850927,1.0,6,0,0.0027987647
38,True,164.31970042794146,1.0,3,5,0.007872501
39,True,368.95515626499025,1.0,2,2,0.0101666385
40,True,171.5282071458499,1.0,3,0,0.003031388
41,True,167.02586736186632,1.0,3,5,0.017511157
42,True,318.7054689694801,1.0,3,3,0.007426397
43,True,310.97959618978587,1.0,6,0,0.011513559
44,True,852.8022595990014,1.0,6,1,0.002459213
45,True,171.06832162968303,1.0,3,5,0.007850357
46,True,589.3050836820396,1.0,3,1,0.004873253
47,True,326.13914187649385,1.0,3,3,0.008067427
48,True,164.12649796310797,1.0,3,5,0.00822329
49,True,693.7480708373245,1.0,6,5,0.002149206
50,False,595.1499804326655,1.0,3,1,0.005774563
51,True,52.79213824259131,1.0,3,4,0.009468404
52,True,171.6217282665735,1.0,3,0,0.003898015
53,True,594.0730658066448,1.0,3,1,0.011895294
54,False,127.30045598298545,1.0,2,5,0.009761523
55,True,586.024254008176,1.0,3,1,0.005468976
56,True,430.04385823575615,1.0,3,2,0.011187854
57,True,244.38045705844286,1.0,6,5,0.010939959
58,True,589.4648788570036,1.0,6,2,0.017049655
59,True,170.171466418235,1.0,3,0,0.0064199003
60,False,27.636542869528085,1.0,2,4,0.007770758
61,True,707.1636542029581,1.0,6,3,0.004365614
62,True,170.20022699698015,1.0,3,5,0.007677705
63,True,596.6689048017689,1.0,3,1,0.005346171
64,True,167.73251427329149,1.0,3,5,0.0066386214
65,False,553.7700290389698,1.0,2,1,0.017006604
66,True,429.3304303695472,1.0,3,2,0.005436108
67,False,142.64309902946815,1.0,2,5,0.0081912605
68,True,50.977301150170575,1.0,3,4,0.0047790334
69,True,141.7238970090836,1.0,5,0,0.0069417735
70,True,597.6409623828026,1.0,3,1,0.0051004183
71,True,540.7617272627807,1.0,5,2,0.017596515
72,True,714.1318718206364,1.0,6,3,0.004528608
73,False,385.0623657854879,1.0,2,2,0.008517155
74,True,420.95821672884006,1.0,3,2,0.011266509
75,True,433.3976632547012,1.0,3,2,0.0114572225
76,True,326.21952799968824,1.0,3,3,0.007793944
77,False,26.206153740515234,1.0,2,4,0.013498726
78,True,593.9694309491449,1.0,3,1,0.0061034225
79,True,48.61935511752553,1.0,3,4,0.0154087385
80,True,838.7229431437656,1.0,6,2,0.0067004347
81,True,430.60629298419434,1.0,6,4,0.007223973
82,True,413.0711884810785,1.0,3,2,0.004843325
83,False,294.9838341165967,1.0,2,3,0.012547349
84,True,732.1563459498129,1.0,6,3,0.008072328
85,True,862.0711902833949,1.0,6,1,0.0042396863
86,True,605.7061740947427,1.0,3,1,0.008871724
87,True,169.5509204381658,1.0,3,0,0.006454897
88,True,448.17370893669766,1.0,6,4,0.01618508
89,True,822.5031077478895,1.0,6,2,0.0039758882
90,False,138.2788193932488,1.0,4,0,0.0073024114
91,True,38.67800114336801,1.0,3,4,0.0123097235
92,True,585.4064233192166,1.0,3,1,0.00645494
93,True,50.67942403293394,1.0,3,4,0.005980469
94,True,412.94660168403885,1.0,3,2,0.0054744515
95,True,318.0354178277635,1.0,3,3,0.013541311
96,True,312.4281372408285,1.0,6,0,0.0040410855
97,True,415.4185738369044,1.0,3,2,0.012213665
98,False,591.5811631535689,1.0,3,1,0.0051366864
99,True,48.85354720598944,1.0,3,4,0.013528744
100,True,170.68100757285535,1.0,3,0,0.010383997
101,False,2.0,1.0,2,0,0.015818436
102,True,323.8089889263299,1.0,6,0,0.012605699
103,False,52.67519141471699,1.0,3,4,0.0017029884
104,True,170.22363727774984,1.0,3,0,0.015420692
105,False,2.0,1.0,2,0,0.0046074
106,True,322.9810522479907,1.0,3,3,0.016336089
107,True,589.8232161270921,1.0,3,1,0.0062292013
108,True,413.84202918625533,1.0,3,2,0.013682083
109,True,431.79057460752307,1.0,3,2,0.013400532
110,False,592.4154055057409,1.0,3,1,0.0058051376
111,True,594.6492552806429,1.0,3,1,0.009189469
112,False,170.58115776117592,1.0,3,0,0.0061145895
113,False,2.0,1.0,2,0,0.016514517
114,False,166.90657474715493,1.0,3,5,0.004980282
115,True,169.42791793499788,1.0,3,0,0.011900463
