user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score
0,False,147.61398950628552,1.0,3,4,0.0006690778
1,True,724.8168232575364,1.0,6,3,0.009398235
2,True,426.78053014050806,1.0,3,2,0.0057883305
3,True,344.4654652335068,1.0,3,3,0.009315398
4,True,171.01286551598815,1.0,3,0,0.0062969043
5,True,487.24159196074925,1.0,6,0,0.014292444
6,True,590.2985729576534,1.0,3,1,0.008921952
7,True,168.2261436482023,1.0,3,0,0.0059779524
8,True,167.0832694574943,1.0,3,5,0.0046031377
9,True,168.3003998278038,1.0,3,0,0.011132417
10,True,433.6342709215099,1.0,6,4,0.013270621
11,True,163.71417365413137,1.0,3,5,0.014188824
12,True,706.0287690736466,1.0,6,3,0.0024601102
13,True,602.3190106815031,1.0,6,2,0.0066277944
14,True,582.3803193498563,1.0,6,2,0.010049545
15,True,54.85684627727301,1.0,3,4,0.004338918
16,True,318.2250982957109,1.0,3,3,0.0066736713
17,True,490.1183741709258,1.0,6,0,0.014581647
18,True,321.78169588250734,1.0,3,3,0.008921952
19,True,646.398089354395,1.0,6,2,0.012085985
20,True,452.930370785576,1.0,3,2,0.006766363
21,True,585.3285563248049,1.0,3,1,0.008564284
22,True,170.14871270384964,1.0,3,0,0.010595009
23,True,592.8298264981403,1.0,3,1,0.012833659
24,True,318.4246635750445,1.0,3,3,0.008158274
25,True,52.9964970507924,1.0,3,4,0.009709298
26,False,857.4655445799476,1.0,5,1,0.0013075722
27,True,53.17498743194986,1.0,3,4,0.0029451544
28,True,427.7729030376388,1.0,3,2,0.015731439
29,True,358.59025989529454,1.0,3,3,0.0068084504
30,True,697.82338560327,1.0,6,3,0.0020622814
31,True,492.59810191082903,1.0,6,0,0.009136501
32,True,843.4236234359767,1.0,6,1,0.0072428673
33,True,321.4344011034811,1.0,3,3,0.00564713
34,True,49.58548177574954,1.0,3,4,0.010428505
35,True,52.543475913368994,1.0,3,4,0.007201404
36,True,322.1388614786468,1.0,3,3,0.006632037
37,True,865.63214621346,1.0,6,1,0.0027987661
38,True,172.95885316824638,1.0,3,5,0.007872501
39,True,313.3188780167181,1.0,2,3,0.010166634
40,True,158.32122242073984,1.0,3,5,0.003031388
41,True,432.57908668352565,1.0,3,2,0.017511157
42,True,169.41792348061267,1.0,3,5,0.0074264
43,True,189.74381924269406,1.0,3,5,0.011513559
44,True,456.353031907708,1.0,6,4,0.002459213
45,True,172.26117043190823,1.0,3,0,0.007850361
46,True,170.00325507107144,1.0,3,0,0.004873253
47,True,316.82328087105753,1.0,3,3,0.0080674235
48,True,589.4938097714456,1.0,3,1,0.008223293
49,True,863.5302027865206,1.0,6,1,0.002149205
50,True,852.1349410269684,1.0,6,1,0.005774563
51,True,602.2058723131104,1.0,3,1,0.009468404
52,True,326.92866543867655,1.0,3,3,0.003898015
53,True,322.48009148796257,1.0,3,3,0.011895294
54,True,251.2945501357378,1.0,6,5,0.009761523
55,True,168.21108603603585,1.0,3,0,0.005468979
56,True,610.4120960351071,1.0,3,1,0.011187854
57,True,584.8241014392279,1.0,6,2,0.010939959
58,True,599.5207629875099,1.0,3,1,0.017049655
59,True,170.70149392507025,1.0,3,0,0.0064199036
60,True,464.31496839186536,1.0,3,2,0.007770758
61,True,313.22313630297407,1.0,6,0,0.004365614
62,True,47.97411168329651,1.0,3,4,0.007677705
63,True,600.992419558309,1.0,3,1,0.005346171
64,True,319.28640927486737,1.0,3,3,0.0066386214
65,True,609.0816341495799,1.0,3,1,0.017006604
66,True,428.8551645358322,1.0,3,2,0.005436111
67,True,31.16498516088059,1.0,3,4,0.008191256
68,True,166.31635692305812,1.0,3,5,0.004779031
69,True,348.9425354861725,1.0,3,3,0.0069417735
70,True,326.0599129246506,1.0,3,3,0.0051004183
71,True,170.48159684657173,1.0,3,0,0.017596515
72,True,697.3851654196412,1.0,6,5,0.004528608
73,True,170.57667986851544,1.0,3,0,0.008517155
74,True,324.5162313682603,1.0,3,3,0.0112665035
75,True,424.98540459885993,1.0,3,2,0.0114572225
76,True,55.96078253445991,1.0,3,4,0.007793944
77,True,460.61955432784816,1.0,3,2,0.013498721
78,True,410.4344394867513,1.0,3,2,0.0061034225
79,True,50.42704426757976,1.0,3,4,0.015408746
80,True,433.65671059295363,1.0,3,2,0.0067004347
81,True,438.3561169555753,1.0,3,2,0.00722397
82,True,47.39082626257037,1.0,3,4,0.004843325
83,True,850.8148672632121,1.0,6,2,0.012547343
84,True,601.0550034901581,1.0,3,1,0.008072328
85,True,311.1638755407107,1.0,6,0,0.004239688
86,True,607.2022013697656,1.0,3,1,0.008871724
87,True,169.86648080748438,1.0,3,0,0.006454897
88,True,166.83640520214476,1.0,3,5,0.01618508
89,True,803.9696467175058,1.0,6,2,0.0039758882
90,True,168.4993781666626,1.0,3,0,0.007302408
91,True,614.0953851309878,1.0,3,1,0.012309729
92,True,586.0233556850524,1.0,3,1,0.00645494
93,True,169.07738330678114,1.0,3,0,0.0059804716
94,True,329.32577978468794,1.0,3,3,0.0054744515
95,True,586.1973188200379,1.0,3,1,0.013541311
96,True,703.0977079889469,1.0,6,5,0.0040410855
97,True,327.2471118837251,1.0,3,3,0.012213665
98,False,319.8415498022395,1.0,6,0,0.0051366836
99,True,597.791555437974,1.0,3,1,0.013528736
100,True,58.73271574082378,1.0,3,4,0.010383997
101,True,864.0624632700363,1.0,6,1,0.015818436
102,True,32.947883127054126,1.0,3,4,0.012605692
103,True,314.5164836049502,1.0,6,0,0.0017029875
104,True,50.60422115855974,1.0,3,4,0.0154206855
105,True,317.944457150627,1.0,6,0,0.0046074
106,True,419.5139201566104,1.0,3,2,0.016336089
107,True,58.431173617149824,1.0,3,4,0.006229198
108,True,162.69879021204514,1.0,3,5,0.013682083
109,True,40.6090524019811,1.0,3,4,0.013400538
110,True,725.3391789863215,1.0,6,3,0.0058051376
111,True,49.18444677076492,1.0,3,4,0.009189464
112,True,732.7587448320965,1.0,6,3,0.0061145895
113,True,806.083706136285,1.0,5,1,0.016514517
114,True,880.0677947030033,1.0,6,1,0.004980282
115,True,424.49174504259787,1.0,3,2,0.011900469
116,True,334.23439572047187,1.0,3,3,0.007325937
117,True,591.7833016586604,1.0,3,1,0.0110773565
118,True,133.72009010796242,1.0,2,5,0.01588714
119,True,324.40783953567427,1.0,3,3,0.01325126
120,True,166.74584315406392,1.0,3,5,0.0056131897
121,True,315.66125007032815,1.0,3,3,0.0057813176
122,True,438.709332721001,1.0,6,3,0.009232987
123,True,170.82106336624463,1.0,3,0,0.0048044105
124,True,169.2199862985267,1.0,3,0,0.008466649
125,True,170.0115475691303,1.0,3,5,0.0122462865
126,True,170.68367521954684,1.0,3,5,0.009155212
127,True,47.617076650661204,1.0,3,4,0.0076891207
128,False,480.377826493504,1.0,5,0,0.002256142
129,True,39.41704530079822,1.0,3,4,0.0063524037
130,True,167.1691028027053,1.0,3,5,0.0054601603
131,True,174.68879965613954,1.0,3,5,0.007924176
132,True,162.82937129935112,1.0,3,5,0.01489718
133,True,684.2085678219356,1.0,6,5,0.0038908806
134,True,411.9487824069853,1.0,3,2,0.007394585
135,True,173.44595509434336,1.0,3,0,0.0051796883
136,True,315.6095855242386,1.0,6,0,0.01110073
137,True,587.4004106162151,1.0,3,1,0.005878691
138,True,466.30460603255443,1.0,3,2,0.011842955
139,True,167.58629123180373,1.0,3,5,0.0057980856
