user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score,seed
0,False,124.35923724171332,1.0,4,5,0.12771612063505924,2031.0
1,False,256.71630961512045,1.0,5,5,0.0,2031.0
2,True,125.28009629483911,1.0,3,5,0.0,2031.0
3,False,346.2664699134349,1.0,3,3,0.0,2031.0
4,True,322.39257031301366,1.0,5,4,0.04791057248652128,2031.0
5,True,117.79405546986982,1.0,3,5,0.0,2031.0
6,False,324.2972779633713,1.0,5,0,0.0,2031.0
7,False,172.01534317107223,1.0,3,0,0.0,2031.0
8,True,101.78273321939524,1.0,3,4,0.0,2031.0
9,False,117.08636364578055,1.0,3,5,0.0,2031.0
10,True,291.3843727015874,1.0,4,4,0.04791057248652128,2031.0
11,False,238.5567812163376,1.0,5,5,0.0,2031.0
12,False,169.1387401133938,1.0,3,0,0.0,2031.0
13,True,128.07588963895418,1.0,3,2,0.0,2031.0
14,True,95.84572598578444,1.0,3,4,0.0,2031.0
15,True,99.8622535707218,1.0,3,1,0.48046951251134107,2031.0
16,True,728.1842485508716,1.0,5,1,0.22802339143911762,2031.0
17,True,525.389185728687,1.0,7,4,0.10375275216001625,2031.0
18,False,93.6563754208727,1.0,4,3,0.0,2031.0
19,False,124.86379238178912,1.0,3,2,0.0,2031.0
20,True,249.5584991382011,1.0,5,5,0.21199528513145244,2031.0
21,True,978.6302086325022,1.0,7,1,0.16661790095117437,2031.0
22,True,116.59149873963132,1.0,3,3,0.13731738787810557,2031.0
23,False,132.31811133603563,1.0,3,5,0.0,2031.0
24,False,121.38401328906531,1.0,3,5,0.14138301002469766,2031.0
25,False,92.32054720967598,1.0,4,5,0.12771612063505924,2031.0
26,False,432.1571142068409,1.0,5,3,0.4101152961354694,2031.0
27,True,172.0991020066565,1.0,3,0,0.03706146047509851,2031.0
28,False,112.09977779739526,1.0,3,1,0.0,2031.0
29,False,306.48805026347793,1.0,4,0,0.4101152961354694,2031.0
30,True,79.48611273906778,1.0,3,1,0.12771612063505924,2031.0
31,False,123.03135691754386,1.0,3,5,0.4422693674763995,2031.0
32,False,113.52360953035503,1.0,3,3,0.0,2031.0
33,False,485.5001065469744,1.0,6,0,0.0,2031.0
34,False,735.3429355545514,1.0,5,1,0.4282637318118902,2031.0
35,False,308.8563404576046,1.0,5,0,0.16661790095117437,2031.0
36,True,518.0050163495137,1.0,5,2,0.0,2031.0
37,False,117.54631319094804,1.0,3,3,0.0,2031.0
38,True,328.1980439489931,1.0,5,4,0.04791057248652128,2031.0
39,True,116.60473884134093,1.0,3,5,0.0,2031.0
40,False,132.6384631190176,1.0,3,2,0.4235159004308964,2031.0
41,False,76.34238825866505,1.0,4,5,0.0,2031.0
42,False,99.11502241999051,1.0,3,4,0.4422693674763995,2031.0
43,True,286.8795527294317,1.0,5,5,0.21199528513145244,2031.0
44,False,134.15486253248315,1.0,4,3,0.0,2031.0
45,True,116.03247518448083,1.0,3,3,0.04791057248652128,2031.0
46,False,315.8064676557676,1.0,6,0,0.0,2031.0
47,True,171.73005040588333,1.0,3,0,0.04791057248652128,2031.0
48,False,391.3607412096828,1.0,4,3,0.0,2031.0
49,False,147.94991594990748,1.0,3,2,0.0,2031.0
50,False,137.13839103217552,1.0,4,0,0.12771612063505924,2031.0
51,False,472.42011025103557,1.0,5,2,0.0,2031.0
52,False,118.57086305520495,1.0,3,5,0.4422693674763995,2031.0
53,True,170.83985416198772,1.0,3,0,0.0,2031.0
54,False,134.7456364803723,1.0,3,2,0.0,2031.0
55,True,310.35829800528177,1.0,5,0,0.0,2031.0
56,True,142.8045827418407,1.0,3,2,0.22802339143911762,2031.0
57,False,138.4707901597938,1.0,3,2,0.12771612063505924,2031.0
58,False,137.21209169348114,1.0,3,2,0.4422693674763995,2031.0
59,True,282.7093770801206,1.0,4,4,0.2612958507728307,2031.0
60,False,97.93177764366149,1.0,3,1,0.04291382053974471,2031.0
61,True,271.9599419476092,1.0,5,5,0.04791057248652128,2031.0
62,False,310.46175722238337,1.0,6,4,0.0,2031.0
63,False,135.1495541315432,1.0,3,5,0.3882102410061009,2031.0
64,False,115.91365550169088,1.0,3,5,0.0,2031.0
65,True,118.37589347864468,1.0,3,5,0.0,2031.0
66,False,56.97967264843672,1.0,2,1,0.4422693674763995,2031.0
67,False,306.1360776384546,1.0,4,0,0.005403235671645964,2031.0
68,False,74.14280714162331,1.0,4,5,0.0,2031.0
69,True,98.96183258751651,1.0,3,4,0.0,2031.0
70,True,169.42791793499788,1.0,3,0,0.0,2031.0
71,False,318.2031311744639,1.0,4,0,0.0,2031.0
72,False,89.35757113401469,1.0,3,4,0.22445079832408563,2031.0
73,True,134.04415738050406,1.0,3,5,0.0,2031.0
74,False,121.39028949061618,1.0,3,5,0.4422693674763995,2031.0
75,True,142.73961609964442,1.0,3,2,0.0,2031.0
76,False,130.54852168973255,1.0,3,2,0.0,2031.0
77,False,106.06911911567985,1.0,3,1,0.0,2031.0
78,False,186.8338678299396,1.0,4,1,0.0,2031.0
79,True,169.80826827458395,1.0,3,0,0.0,2031.0
80,True,126.69986707610956,1.0,3,5,0.12771612063505924,2031.0
81,True,287.1304216195281,1.0,5,0,0.0,2031.0
82,False,1.0,1.0,1,5,0.3882102410061009,2031.0
83,True,119.35612540463873,1.0,3,3,0.12771612063505924,2031.0
84,True,104.97708444446904,1.0,3,4,0.0,2031.0
85,False,71.88867364859293,1.0,2,3,0.0,2031.0
86,True,710.9657505120706,1.0,5,1,0.0,2031.0
87,True,732.0821044699132,1.0,5,1,0.2784360033538045,2031.0
88,False,494.1986398980182,1.0,5,2,0.4282637318118902,2031.0
89,True,144.80444995136793,1.0,3,2,0.04791057248652128,2031.0
90,False,93.77601875553182,1.0,3,4,0.0,2031.0
91,True,262.905525030587,1.0,5,5,0.04791057248652128,2031.0
