user_idx,recourse,cost,elicitation,length,mixture_class,model_score,seed
0,1,33.70290552626393,0,2,5,0.0,2029.0
1,1,2.0,0,2,4,0.0,2029.0
2,1,282.99763908055115,0,3,0,0.0,2029.0
3,1,53.722287454286246,0,3,5,0.0,2029.0
4,1,673.6074321849985,0,5,3,0.0,2029.0
5,1,2.0,0,2,4,0.0,2029.0
6,0,532.2011860158761,0,3,2,0.0,2029.0
7,1,2.0,0,2,4,0.0,2029.0
8,0,599.331329374027,0,2,1,0.0,2029.0
9,0,0.0,0,0,3,0.0,2029.0
10,1,2.0,0,2,2,0.0,2029.0
11,1,37.08005241702446,0,2,5,0.0,2029.0
12,1,56.24891746711648,0,2,1,0.0,2029.0
13,1,55.45862579099099,0,2,1,0.0,2029.0
14,1,80.2375587590848,0,2,2,0.0,2029.0
15,1,36.59893835851007,0,2,5,0.0,2029.0
16,1,36.6166264457983,0,3,5,0.0,2029.0
17,1,366.2146176681616,0,5,0,0.0,2029.0
18,1,39.067758436650564,0,3,5,0.0,2029.0
19,1,58.68726966804842,0,2,1,0.0,2029.0
20,1,56.53017668925372,0,2,1,0.0,2029.0
21,1,55.224735364990075,0,2,1,0.0,2029.0
22,1,86.03805261935346,0,2,2,0.0,2029.0
23,1,134.90672664937802,0,2,0,0.0,2029.0
24,1,23.912500663580836,0,2,3,0.0,2029.0
25,1,220.8020313550443,0,4,4,0.0,2029.0
26,1,2.0,0,2,5,0.0,2029.0
27,0,1.0,0,1,5,0.0,2029.0
28,1,33.70134079019595,0,2,5,0.0,2029.0
29,1,2.0,0,2,4,0.0,2029.0
30,1,193.93300219740195,0,3,4,0.0,2029.0
31,1,281.3094589752284,0,3,3,0.0,2029.0
32,1,32.9052321651253,0,3,5,0.0,2029.0
33,1,47.34769926791675,0,2,5,0.0,2029.0
34,1,80.11479057780109,0,3,2,0.0,2029.0
35,1,34.802422149913404,0,2,5,0.0,2029.0
36,1,78.43278486421184,0,2,2,0.0,2029.0
37,1,138.26528026386046,0,4,4,0.0,2029.0
