user_idx,recourse,cost,elicitation,length,mixture_class,model_score,seed
0,1,50.91181503537227,0,2,5,0.19935061,2023.0
1,1,2.0,0,2,4,0.12766592,2023.0
2,1,52.910405703408685,0,3,5,0.14145544,2023.0
3,1,2.0,0,2,2,0.49692807,2023.0
4,1,2.0,0,2,4,0.069834515,2023.0
5,1,350.94352652816497,0,4,3,0.012024565,2023.0
6,1,2.0,0,2,4,0.09527259,2023.0
7,1,592.2632136048339,0,3,1,0.011895294,2023.0
8,1,336.55182551705605,0,3,3,0.011897402,2023.0
9,1,55.605722000976684,0,2,5,0.09988915,2023.0
10,1,259.1988451052896,0,4,1,0.21406022,2023.0
11,1,197.76670531971274,0,2,4,0.481334,2023.0
12,1,173.61014912065767,0,3,5,0.0058755237,2023.0
13,1,354.73644481664394,0,3,3,0.062315535,2023.0
14,1,74.95852351110075,0,2,1,0.39990324,2023.0
15,1,596.9956340979114,0,3,1,0.017227666,2023.0
16,1,229.62166257255464,0,3,5,0.15410167,2023.0
17,1,2.0,0,2,0,0.35980552,2023.0
18,1,328.11260889788537,0,3,3,0.017586874,2023.0
19,1,52.23235410938962,0,3,4,0.0075014126,2023.0
20,1,2.0,0,2,4,0.2511207,2023.0
21,1,626.8524635759267,0,5,5,0.0010251465,2023.0
22,1,583.2438247188836,0,5,4,0.018503029,2023.0
23,1,179.37882064801192,0,4,5,0.024704823,2023.0
24,1,183.2472255456342,0,2,0,0.08631718,2023.0
25,1,605.924428689829,0,3,1,0.054588377,2023.0
26,1,663.1765092529904,0,4,1,0.0051366836,2023.0
27,1,182.78512353839648,0,2,0,0.32088813,2023.0
28,1,2.0,0,2,4,0.1839525,2023.0
29,1,327.4847338726201,0,3,3,0.004512585,2023.0
30,1,2.0,0,2,4,0.4793886,2023.0
31,1,181.55730284788666,0,2,0,0.15276177,2023.0
32,1,2.0,0,2,4,0.1764376,2023.0
33,1,180.55588845577364,0,2,0,0.13365352,2023.0
34,1,593.4140839919219,0,3,1,0.006996702,2023.0
35,1,2.0,0,2,3,0.48744112,2023.0
36,1,90.63116344471484,0,2,2,0.19223104,2023.0
37,1,21.277089553813948,0,2,3,0.41423777,2023.0
38,1,31.20383744912081,0,2,4,0.02838313,2023.0
39,1,430.27610492872066,0,3,2,0.009760104,2023.0
40,1,443.2326277689468,0,3,2,0.039692476,2023.0
41,1,180.4040658367017,0,3,0,0.011243696,2023.0
42,1,52.891290669508464,0,2,1,0.27884188,2023.0
43,1,48.78748252228119,0,2,3,0.105649784,2023.0
44,1,51.71522181959646,0,2,5,0.105029546,2023.0
45,1,182.47110143130118,0,2,0,0.13328177,2023.0
46,1,2.0,0,2,4,0.08256059,2023.0
47,1,89.7311083750613,0,2,2,0.1384824,2023.0
48,1,182.38715575087164,0,2,0,0.23332447,2023.0
49,1,89.83000003269622,0,2,2,0.25356367,2023.0
50,1,5.399090434524034,0,3,3,0.32114193,2023.0
51,1,590.9708922443316,0,3,1,0.010237262,2023.0
52,1,51.02989290515822,0,2,3,0.4575701,2023.0
53,1,47.8801026558683,0,3,4,0.0277913,2023.0
54,1,55.406016835088835,0,2,1,0.17648697,2023.0
55,1,3.0,0,3,0,0.3062686,2023.0
56,1,2.0,0,2,4,0.06715619,2023.0
57,1,575.036294859909,0,6,2,0.005866409,2023.0
58,1,45.41312679150769,0,3,4,0.0048044105,2023.0
59,1,2.0,0,2,4,0.05636132,2023.0
60,1,183.221815233687,0,4,1,0.023152312,2023.0
61,1,90.78436526544222,0,2,2,0.06700636,2023.0
62,1,320.7170153163287,0,4,0,0.022531537,2023.0
63,1,3.0,0,3,0,0.39184058,2023.0
64,1,34.241071247770904,0,2,4,0.19237264,2023.0
65,1,2.0,0,2,0,0.46815398,2023.0
66,1,185.59695421263683,0,3,0,0.0040410855,2023.0
67,1,46.21886636531805,0,2,4,0.03281329,2023.0
68,1,182.58931776714326,0,3,0,0.037031513,2023.0
69,1,4.0,0,4,5,0.2554748,2023.0
70,1,35.65932928653015,0,2,4,0.1933277,2023.0
71,1,436.110141503217,0,3,2,0.0044633937,2023.0
72,1,52.173910406074256,0,2,5,0.10906859,2023.0
73,1,74.66754174818014,0,2,1,0.35433137,2023.0
74,1,90.69767766151128,0,3,2,0.08073468,2023.0
75,1,621.285868025927,0,3,1,0.11128442,2023.0
76,1,90.01563016673316,0,3,2,0.03525854,2023.0
77,1,124.36629619751204,0,4,5,0.013142145,2023.0
78,1,54.32826582246319,0,2,1,0.14812775,2023.0
79,1,2.0,0,2,0,0.33305162,2023.0
80,1,55.44950597986478,0,4,3,0.19663556,2023.0
