user_idx,recourse,cost,elicitation,length,mixture_class,model_score,seed
0,1,50.91181503537227,0,2,5,0.19935061,2031.0
1,1,2.0,0,2,4,0.12766592,2031.0
2,1,52.910405703408685,0,3,5,0.14145544,2031.0
3,1,2.0,0,2,2,0.49692807,2031.0
4,1,2.0,0,2,4,0.069834515,2031.0
5,1,350.94352652816497,0,4,3,0.012024565,2031.0
6,1,2.0,0,2,4,0.09527259,2031.0
7,1,592.2632136048339,0,3,1,0.011895294,2031.0
8,1,336.55182551705605,0,3,3,0.011897402,2031.0
9,1,56.605722000976684,0,3,5,0.09988915,2031.0
10,1,53.30751474932139,0,2,1,0.21406022,2031.0
11,1,2.0,0,2,4,0.481334,2031.0
12,1,173.61014912065767,0,3,5,0.0058755237,2031.0
13,1,354.73644481664394,0,3,3,0.062315535,2031.0
14,1,54.479884245396505,0,2,1,0.39990324,2031.0
15,1,596.9956340979114,0,3,1,0.017227666,2031.0
16,1,229.62166257255464,0,3,5,0.15410167,2031.0
17,1,2.0,0,2,0,0.35980552,2031.0
18,1,299.1357108272257,0,5,3,0.017586874,2031.0
19,1,52.23235410938962,0,3,4,0.0075014126,2031.0
20,1,2.0,0,2,4,0.2511207,2031.0
21,1,626.8524635759267,0,5,5,0.0010251465,2031.0
22,1,50.61825875614939,0,3,4,0.018503029,2031.0
23,1,179.37882064801192,0,4,5,0.024704823,2031.0
24,1,183.2472255456342,0,2,0,0.08631718,2031.0
25,1,605.924428689829,0,3,1,0.054588377,2031.0
26,1,663.1765092529904,0,4,1,0.0051366836,2031.0
27,1,4.162762185292877,0,3,0,0.32088813,2031.0
28,1,2.0,0,2,4,0.1839525,2031.0
29,1,327.4847338726201,0,3,3,0.004512585,2031.0
30,1,2.0,0,2,4,0.4793886,2031.0
31,1,2.0,0,2,0,0.15276177,2031.0
32,1,2.0,0,2,4,0.1764376,2031.0
33,1,3.0,0,3,0,0.13365352,2031.0
34,1,593.4140839919219,0,3,1,0.006996702,2031.0
35,1,4.546965852355152,0,3,3,0.48744112,2031.0
36,1,90.63116344471484,0,2,2,0.19223104,2031.0
37,1,3.2016184901143525,0,3,3,0.41423777,2031.0
38,1,32.20383744912081,0,3,4,0.02838313,2031.0
39,1,430.27610492872066,0,3,2,0.009760104,2031.0
40,1,92.60248269595238,0,3,2,0.039692476,2031.0
41,1,10.145562942253008,0,4,0,0.011243696,2031.0
42,1,52.891290669508464,0,2,1,0.27884188,2031.0
43,1,48.78748252228119,0,2,3,0.105649784,2031.0
44,1,51.71522181959646,0,2,5,0.105029546,2031.0
45,1,3.0,0,3,0,0.13328177,2031.0
46,1,2.0,0,2,4,0.08256059,2031.0
47,1,89.7311083750613,0,2,2,0.1384824,2031.0
48,1,3.0,0,3,0,0.23332447,2031.0
49,1,89.83000003269622,0,2,2,0.25356367,2031.0
50,1,51.25464155344704,0,2,3,0.32114193,2031.0
51,1,590.9708922443316,0,3,1,0.010237262,2031.0
52,1,5.182450737084178,0,3,3,0.4575701,2031.0
53,1,47.8801026558683,0,3,4,0.0277913,2031.0
54,1,55.406016835088835,0,2,1,0.17648697,2031.0
55,1,3.0,0,3,0,0.3062686,2031.0
56,1,143.11023004470695,0,3,4,0.06715619,2031.0
57,1,546.6414490954005,0,5,2,0.005866409,2031.0
58,1,45.41312679150769,0,3,4,0.0048044105,2031.0
59,1,2.0,0,2,4,0.05636132,2031.0
60,1,183.221815233687,0,4,1,0.023152312,2031.0
61,1,90.78436526544222,0,2,2,0.06700636,2031.0
62,1,5.692415918914804,0,4,0,0.022531537,2031.0
63,1,2.0,0,2,0,0.39184058,2031.0
64,1,2.0,0,2,4,0.19237264,2031.0
65,1,3.0,0,3,0,0.46815398,2031.0
66,1,185.59695421263683,0,3,0,0.0040410855,2031.0
67,1,47.21886636531805,0,3,4,0.03281329,2031.0
68,1,3.0,0,3,0,0.037031513,2031.0
69,1,26.021359656752363,0,4,5,0.2554748,2031.0
70,1,2.0,0,2,4,0.1933277,2031.0
71,1,436.110141503217,0,3,2,0.0044633937,2031.0
72,1,52.173910406074256,0,2,5,0.10906859,2031.0
73,1,74.66754174818014,0,2,1,0.35433137,2031.0
74,1,76.80326963888405,0,6,2,0.08073468,2031.0
75,1,52.52194385812186,0,2,1,0.11128442,2031.0
76,1,90.01563016673316,0,3,2,0.03525854,2031.0
77,1,170.2986400390261,0,3,5,0.013142145,2031.0
78,1,54.32826582246319,0,2,1,0.14812776,2031.0
79,1,2.0,0,2,0,0.33305162,2031.0
80,1,29.735290955711235,0,2,3,0.19663556,2031.0
81,1,582.93275804179,0,3,1,0.0069049136,2031.0
82,1,2.0,0,2,4,0.07592585,2031.0
83,1,2.0,0,2,2,0.49474153,2031.0
84,1,52.0271400200483,0,3,5,0.060786407,2031.0
85,1,355.5104366813175,0,3,3,0.10148265,2031.0
86,1,422.3338333261925,0,4,2,0.007808286,2031.0
87,1,47.458803219573156,0,3,4,0.051247586,2031.0
88,1,133.79885165823623,0,5,5,0.026023729,2031.0
89,1,50.7267445276336,0,3,4,0.01368214,2031.0
90,1,46.482741567494784,0,3,4,0.01091414,2031.0
91,1,125.43790367796431,0,3,2,0.36821535,2031.0
