user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score,seed
0,1.0,758.8098371211515,False,5,2,0.05228595559776642,2027.0
1,1.0,576.5309193550604,True,4,5,0.3899716158312368,2027.0
2,0.0,1.0,True,1,5,0.012473636029630001,2027.0
3,0.0,1.0,True,1,0,0.024770494895785176,2027.0
4,1.0,347.3311171000786,True,2,2,0.4604445972453815,2027.0
5,0.0,1.0,True,1,4,0.014946270037907591,2027.0
6,1.0,594.6893954989657,True,3,5,0.10147276895982063,2027.0
7,1.0,287.660664389116,True,2,3,0.39992442050228877,2027.0
8,0.0,1.0,True,1,5,0.01722150477368112,2027.0
9,1.0,177.7434804817987,True,3,1,0.3425057487914653,2027.0
10,0.0,1.0,True,1,5,0.005157626291103669,2027.0
11,0.0,1.0,True,1,3,0.0018051666701270027,2027.0
12,0.0,1.0,True,1,1,0.1732824115147908,2027.0
13,0.0,1.0,True,1,5,0.028465268047618557,2027.0
14,0.0,1.0,True,1,5,0.05536613223859312,2027.0
15,0.0,1.0,True,1,2,0.02750160137715823,2027.0
16,1.0,405.98431788121803,True,3,2,0.4232000534341501,2027.0
17,0.0,1.0,True,1,3,0.2812357167034646,2027.0
18,0.0,1.0,True,1,3,0.0200829527061566,2027.0
19,0.0,1.0,True,1,2,0.006672329581398587,2027.0
20,1.0,2.0,True,2,2,0.39389017316462427,2027.0
21,0.0,1.0,True,1,1,0.03174563269684582,2027.0
22,0.0,1.0,True,1,1,0.01503690001086499,2027.0
23,0.0,1.0,True,1,4,0.013378631156215681,2027.0
24,0.0,1.0,True,1,1,0.16875120847445627,2027.0
25,0.0,1.0,True,1,1,0.22617873922786522,2027.0
26,0.0,1.0,True,1,4,0.009500528126615206,2027.0
27,0.0,1.0,True,1,4,0.02447753512681869,2027.0
28,0.0,1.0,True,1,4,0.012730117233949676,2027.0
29,0.0,1.0,True,1,4,0.41557813115438896,2027.0
30,0.0,1.0,True,1,4,0.18437652282451727,2027.0
31,0.0,1.0,True,1,3,0.004605061596437102,2027.0
32,0.0,1.0,True,1,4,0.039900185057454365,2027.0
33,0.0,1.0,True,1,0,0.2731887150465431,2027.0
34,0.0,1.0,True,1,4,0.17900580894240567,2027.0
35,0.0,1.0,True,1,3,0.3007178730444238,2027.0
36,1.0,685.1724160605822,False,6,3,0.16576263571390765,2027.0
37,0.0,1.0,True,1,0,0.004773112582872775,2027.0
38,0.0,1.0,True,1,1,0.09456806953140104,2027.0
39,0.0,1.0,True,1,0,0.04246772754619288,2027.0
40,0.0,1.0,True,1,1,0.18577055952549754,2027.0
41,1.0,212.26287211815634,True,3,4,0.3583262913649552,2027.0
42,0.0,1.0,True,1,4,0.0005305945528627418,2027.0
43,1.0,625.6807819234963,True,3,1,0.23299865655947702,2027.0
44,0.0,1.0,True,1,1,0.01023162703586935,2027.0
45,0.0,1.0,True,1,2,0.05547595663247065,2027.0
46,0.0,1.0,True,1,5,0.030408778406600882,2027.0
47,0.0,1.0,True,1,5,0.18751233348672539,2027.0
48,0.0,1.0,True,1,5,0.32728723421964084,2027.0
49,1.0,701.5275034261714,False,6,5,0.12968592537762183,2027.0
50,1.0,171.69898808145197,True,3,4,0.3759870964937654,2027.0
