user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score,seed
0,True,390.71856947983287,1.0,6,1,0.03589266927198224,2031.0
1,False,482.80507379324746,1.0,7,0,0.035000573165822675,2031.0
2,False,96.31718357366572,1.0,3,3,0.18569015962135846,2031.0
3,False,52.686811413608055,1.0,2,4,0.005482542209953718,2031.0
4,True,239.78406608355914,1.0,4,3,0.1911601355245619,2031.0
5,False,59.440490336020034,1.0,2,4,0.03930887167540414,2031.0
6,True,526.7642504478513,1.0,6,0,0.030893806995901243,2031.0
7,False,534.9214619502857,1.0,5,0,0.06511225949309545,2031.0
8,False,158.00805592077154,1.0,3,3,0.11229294087944108,2031.0
9,False,132.27364286548993,1.0,3,5,0.0472017165922795,2031.0
10,True,95.7840450004048,1.0,4,3,0.16989627090516476,2031.0
11,True,400.4334474003575,1.0,5,1,0.10425786849744614,2031.0
12,False,190.67472009768102,1.0,3,4,4.2694304469771153e-17,2031.0
13,False,211.49057195875577,1.0,3,4,0.13925616275038608,2031.0
14,True,406.3796777641998,1.0,5,1,0.05681672183978521,2031.0
15,False,160.80746762831217,1.0,3,1,4.167355673372758e-17,2031.0
16,False,112.6602668395476,1.0,3,2,0.09460449325027237,2031.0
17,True,424.2331566103393,1.0,4,4,0.18973291252259955,2031.0
18,False,136.37593446537883,1.0,5,2,0.03407378594049334,2031.0
19,False,521.504535828629,1.0,5,5,0.027853711784199958,2031.0
20,False,696.5627635456218,1.0,7,4,0.006367727466873047,2031.0
21,True,297.5138119941662,1.0,4,1,0.19987321473060796,2031.0
22,False,201.46754720722174,1.0,3,4,0.17105555879524897,2031.0
23,False,97.64434051126919,1.0,2,2,0.1455729923866577,2031.0
24,False,275.9872664446065,1.0,4,5,0.11772458401142534,2031.0
25,False,108.15311629377982,1.0,3,2,3.83914092463091e-17,2031.0
26,True,416.2617080988655,1.0,4,4,0.10675198876919688,2031.0
27,True,378.6946916410063,1.0,5,1,0.10905679034967929,2031.0
28,True,235.55767201815917,1.0,5,0,0.1458401288954364,2031.0
29,True,530.4585252528176,1.0,5,4,0.09430347351807915,2031.0
30,True,380.14384656401006,1.0,5,1,0.05824472845673475,2031.0
31,False,126.17790895199576,1.0,4,2,0.06924590691476037,2031.0
32,False,475.82329356564856,1.0,5,0,0.054233785994713,2031.0
33,False,94.8743437938563,1.0,3,3,0.00237339444705851,2031.0
34,False,367.7003228907435,1.0,6,4,0.029178544077988037,2031.0
35,False,237.87765830984978,1.0,4,3,0.019190001498990562,2031.0
36,False,203.79588632962572,1.0,3,4,0.1642237584623524,2031.0
37,True,404.96631999785416,1.0,5,3,0.09843485737523533,2031.0
38,True,620.7717706414551,1.0,6,0,0.10575064884603258,2031.0
39,True,273.4586353666549,1.0,4,5,0.1514705056992298,2031.0
40,False,145.03009385465634,1.0,4,0,0.053127875107781726,2031.0
41,False,96.9631846159472,1.0,3,3,0.07409370408278812,2031.0
42,False,632.4495509510615,1.0,7,5,1.605147593466716e-05,2031.0
43,False,447.0340713265567,1.0,4,4,0.07763769929871171,2031.0
44,True,419.00726884911836,1.0,4,4,0.19697633457850608,2031.0
45,False,299.93897588925137,1.0,4,5,0.11250323385305148,2031.0
46,False,401.3474896095655,1.0,6,1,0.003023788216728468,2031.0
47,False,419.00924977237116,1.0,4,4,0.013432658868607242,2031.0
48,True,397.896815449859,1.0,5,1,0.087176147728465,2031.0
49,False,77.32427036156209,1.0,2,1,0.1851786957627289,2031.0
50,False,203.51502269456142,1.0,3,4,0.1272601503299857,2031.0
51,True,352.83574012442176,1.0,5,4,0.08875000415982369,2031.0
52,True,272.3033862100789,1.0,4,1,0.11962861734230343,2031.0
53,False,107.53860505786793,1.0,3,2,0.01237136112515868,2031.0
